ride_id,rideable_type,started_at,ended_at,start_hour,trip length,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual,start_loc,end_loc
DC7F452CA1A28E24,classic_bike,2022-12-16 19:47:20,2022-12-16 19:58:41,19,48:39,Sheffield Ave & Wellington Ave,TA1307000052,Southport Ave & Waveland Ave,13235,41.9362534831413,-87.6526620984078,41.94815,-87.66394,member,"41.9362534831413,-87.6526620984078","41.94815,-87.66394"
A9CC247A39118BA2,electric_bike,2022-12-11 02:20:20,2022-12-11 02:30:29,2,49:50,Clark St & Elm St,TA1307000039,Sangamon St & Washington Blvd,13409,41.902943492,-87.631461382,41.883165,-87.6511,member,"41.902943492,-87.631461382","41.883165,-87.6511"
5D44D618717426A1,classic_bike,2022-12-01 15:39:05,2022-12-01 15:50:00,15,49:05,Clark St & Elm St,TA1307000039,St. Clair St & Erie St,13016,41.902973,-87.63128,41.8943451374243,-87.6227983832359,member,"41.902973,-87.63128","41.8943451374243,-87.6227983832359"
1BDA4422E3174270,electric_bike,2022-12-10 18:18:40,2022-12-10 18:28:14,18,50:26,Clark St & Elm St,TA1307000039,St. Clair St & Erie St,13016,41.9027228333333,-87.6318353333333,41.8943451374243,-87.6227983832359,member,"41.9027228333333,-87.6318353333333","41.8943451374243,-87.6227983832359"
1E65A6163D514976,classic_bike,2022-12-28 08:58:21,2022-12-28 09:10:23,8,47:58,Clark St & Elm St,TA1307000039,Wacker Dr & Washington St,KA1503000072,41.902973,-87.63128,41.8831433643902,-87.6372420787811,member,"41.902973,-87.63128","41.8831433643902,-87.6372420787811"
9161B3FC5044FE41,electric_bike,2022-12-11 06:27:18,2022-12-11 06:31:26,6,55:52,Clark St & Elm St,TA1307000039,St. Clair St & Erie St,13016,41.902713776,-87.63164866,41.8943451374243,-87.6227983832359,member,"41.902713776,-87.63164866","41.8943451374243,-87.6227983832359"
A08694E1DCC8DD80,classic_bike,2022-12-27 13:33:45,2022-12-27 13:40:29,13,53:16,Clark St & Elm St,TA1307000039,St. Clair St & Erie St,13016,41.902973,-87.63128,41.8943451374243,-87.6227983832359,member,"41.902973,-87.63128","41.8943451374243,-87.6227983832359"
0571785D2371F4AC,classic_bike,2022-12-13 15:50:59,2022-12-13 16:00:24,15,50:35,Clark St & Elm St,TA1307000039,St. Clair St & Erie St,13016,41.902973,-87.63128,41.8943451374243,-87.6227983832359,member,"41.902973,-87.63128","41.8943451374243,-87.6227983832359"
B0199895261AE5DA,classic_bike,2022-12-24 11:41:09,2022-12-24 11:48:40,11,52:29,Clark St & Elm St,TA1307000039,St. Clair St & Erie St,13016,41.902973,-87.63128,41.8943451374243,-87.6227983832359,member,"41.902973,-87.63128","41.8943451374243,-87.6227983832359"
303AE0A2E6521354,classic_bike,2022-12-30 15:41:06,2022-12-30 15:48:32,15,52:34,Clark St & Elm St,TA1307000039,St. Clair St & Erie St,13016,41.902973,-87.63128,41.8943451374243,-87.6227983832359,member,"41.902973,-87.63128","41.8943451374243,-87.6227983832359"
49C74F9E9B51547C,classic_bike,2022-12-12 18:27:58,2022-12-12 18:36:44,18,51:14,Clark St & Elm St,TA1307000039,St. Clair St & Erie St,13016,41.902973,-87.63128,41.8943451374243,-87.6227983832359,member,"41.902973,-87.63128","41.8943451374243,-87.6227983832359"
C581F375F76A1FD9,electric_bike,2022-12-16 11:49:33,2022-12-16 12:02:31,11,47:02,Clark St & Elm St,TA1307000039,St. Clair St & Erie St,13016,41.902560711,-87.631682873,41.8943451374243,-87.6227983832359,member,"41.902560711,-87.631682873","41.8943451374243,-87.6227983832359"
0C3CF0EF95376F7C,classic_bike,2022-12-05 08:12:17,2022-12-05 08:20:00,8,52:17,Clark St & Elm St,TA1307000039,St. Clair St & Erie St,13016,41.902973,-87.63128,41.8943451374243,-87.6227983832359,member,"41.902973,-87.63128","41.8943451374243,-87.6227983832359"
B9FC70CEC34A0167,classic_bike,2022-12-08 12:19:16,2022-12-08 12:27:21,12,51:55,Clark St & Elm St,TA1307000039,St. Clair St & Erie St,13016,41.902973,-87.63128,41.8943451374243,-87.6227983832359,member,"41.902973,-87.63128","41.8943451374243,-87.6227983832359"
266A633EE1A08EE9,classic_bike,2022-12-06 08:26:25,2022-12-06 08:33:58,8,52:26,Clark St & Elm St,TA1307000039,St. Clair St & Erie St,13016,41.902973,-87.63128,41.8943451374243,-87.6227983832359,member,"41.902973,-87.63128","41.8943451374243,-87.6227983832359"
3C9E6AEE9E3ABB13,electric_bike,2022-12-02 16:28:23,2022-12-02 16:36:23,16,51:59,Sheffield Ave & Wellington Ave,TA1307000052,Southport Ave & Waveland Ave,13235,41.9363055,-87.6527156666667,41.94815,-87.66394,member,"41.9363055,-87.6527156666667","41.94815,-87.66394"
FF88B79B8BAF07D2,electric_bike,2022-12-11 17:55:25,2022-12-11 18:03:36,17,51:48,Clark St & Elm St,TA1307000039,Wacker Dr & Washington St,KA1503000072,41.9027765,-87.631737,41.8831433643902,-87.6372420787811,member,"41.9027765,-87.631737","41.8831433643902,-87.6372420787811"
1579879BD2752C0B,classic_bike,2022-12-30 17:26:25,2022-12-30 17:36:18,17,50:06,Sheffield Ave & Wellington Ave,TA1307000052,Southport Ave & Waveland Ave,13235,41.9362534831413,-87.6526620984078,41.94815,-87.66394,member,"41.9362534831413,-87.6526620984078","41.94815,-87.66394"
C3D1A3833403667C,classic_bike,2022-12-21 19:13:52,2022-12-21 19:24:16,19,49:36,Sheffield Ave & Wellington Ave,TA1307000052,Southport Ave & Waveland Ave,13235,41.9362534831413,-87.6526620984078,41.94815,-87.66394,member,"41.9362534831413,-87.6526620984078","41.94815,-87.66394"
57D032FB7B401E28,classic_bike,2022-12-12 19:19:12,2022-12-12 19:24:44,19,54:27,Clark St & Elm St,TA1307000039,St. Clair St & Erie St,13016,41.902973,-87.63128,41.8943451374243,-87.6227983832359,member,"41.902973,-87.63128","41.8943451374243,-87.6227983832359"
C15B4CAA9FFA68E2,classic_bike,2022-12-06 06:38:00,2022-12-06 06:46:29,6,51:31,Clark St & Elm St,TA1307000039,St. Clair St & Erie St,13016,41.902973,-87.63128,41.8943451374243,-87.6227983832359,member,"41.902973,-87.63128","41.8943451374243,-87.6227983832359"
BA04DE296CC6819C,electric_bike,2022-12-04 20:13:55,2022-12-04 20:19:11,20,54:43,Clinton St & Roosevelt Rd,WL-008,900 W Harrison St,13028,41.8671761666667,-87.6411231666667,41.874754,-87.649807,member,"41.8671761666667,-87.6411231666667","41.874754,-87.649807"
14010CCB8FB451F5,electric_bike,2022-12-16 18:02:55,2022-12-16 18:11:24,18,51:31,Clinton St & Roosevelt Rd,WL-008,Loomis St & Lexington St*,chargingstx06,41.8671546666667,-87.6410183333333,41.872168314881,-87.6615495979786,member,"41.8671546666667,-87.6410183333333","41.872168314881,-87.6615495979786"
DCE2C0E0B59A3ABE,classic_bike,2022-12-14 07:51:36,2022-12-14 08:10:26,7,41:10,Leavitt St & Chicago Ave,18058,Wacker Dr & Washington St,KA1503000072,41.895501,-87.682017,41.8831433643902,-87.6372420787811,member,"41.895501,-87.682017","41.8831433643902,-87.6372420787811"
BD4FE9B621067D54,classic_bike,2022-12-21 18:24:19,2022-12-21 18:31:34,18,52:44,Canal St & Adams St,13011,Sangamon St & Washington Blvd,13409,41.879255,-87.639904,41.883165,-87.6511,member,"41.879255,-87.639904","41.883165,-87.6511"
B712E532E046462B,classic_bike,2022-12-13 14:56:48,2022-12-13 15:18:39,14,38:08,Sangamon St & Lake St,TA1306000015,Rush St & Cedar St,KA1504000133,41.8857792524043,-87.6510246098041,41.90230870122,-87.627690528,member,"41.8857792524043,-87.6510246098041","41.90230870122,-87.627690528"
2938150E404614C6,classic_bike,2022-12-02 17:44:53,2022-12-02 17:58:40,17,46:12,Sangamon St & Lake St,TA1306000015,Wells St & Walton St,TA1306000011,41.8857792524043,-87.6510246098041,41.89993001,-87.63443007,member,"41.8857792524043,-87.6510246098041","41.89993001,-87.63443007"
6682B27B2709D08A,electric_bike,2022-12-15 08:50:40,2022-12-15 08:59:44,8,50:56,Sedgwick St & North Ave,TA1307000038,Rush St & Cedar St,KA1504000133,41.9112681666667,-87.638726,41.90230870122,-87.627690528,member,"41.9112681666667,-87.638726","41.90230870122,-87.627690528"
3D9CABC89C2D1F72,electric_bike,2022-12-04 12:00:27,2022-12-04 12:07:55,12,52:32,Sedgwick St & North Ave,TA1307000038,Rush St & Cedar St,KA1504000133,41.9113276666667,-87.6386973333333,41.90230870122,-87.627690528,member,"41.9113276666667,-87.6386973333333","41.90230870122,-87.627690528"
B88C3B1E6598F63A,classic_bike,2022-12-26 14:17:26,2022-12-26 14:24:19,14,53:07,Sedgwick St & North Ave,TA1307000038,Wells St & Walton St,TA1306000011,41.911386,-87.638677,41.89993001,-87.63443007,member,"41.911386,-87.638677","41.89993001,-87.63443007"
822F5CA7469801B8,classic_bike,2022-12-31 12:01:00,2022-12-31 12:19:39,12,41:21,Broadway & Belmont Ave,13277,Wells St & Walton St,TA1306000011,41.940106,-87.645451,41.89993001,-87.63443007,member,"41.940106,-87.645451","41.89993001,-87.63443007"
80CC2BD5CD3B977D,classic_bike,2022-12-01 06:52:34,2022-12-01 06:59:16,6,53:17,Sedgwick St & North Ave,TA1307000038,Wells St & Walton St,TA1306000011,41.911386,-87.638677,41.89993001,-87.63443007,member,"41.911386,-87.638677","41.89993001,-87.63443007"
F48BEA3E36F05544,electric_bike,2022-12-09 19:32:45,2022-12-09 19:44:11,19,48:34,Sangamon St & Lake St,TA1306000015,Damen Ave & Madison St,13134,41.8858825,-87.6511115,41.88137,-87.67493,casual,"41.8858825,-87.6511115","41.88137,-87.67493"
3CB41C9B97CC6752,electric_bike,2022-12-07 08:48:32,2022-12-07 09:01:03,8,47:29,Leavitt St & Chicago Ave,18058,Wacker Dr & Washington St,KA1503000072,41.895546317,-87.681859136,41.8831433643902,-87.6372420787811,member,"41.895546317,-87.681859136","41.8831433643902,-87.6372420787811"
BFB020DF6F660F57,classic_bike,2022-12-10 14:19:22,2022-12-10 14:30:03,14,49:19,Sheridan Rd & Buena Ave,TA1309000027,Southport Ave & Waveland Ave,13235,41.958494,-87.654966,41.94815,-87.66394,member,"41.958494,-87.654966","41.94815,-87.66394"
079B021BAAB36DA2,classic_bike,2022-12-13 17:01:27,2022-12-13 17:07:50,17,53:36,Canal St & Adams St,13011,Sangamon St & Washington Blvd,13409,41.879255,-87.639904,41.883165,-87.6511,member,"41.879255,-87.639904","41.883165,-87.6511"
785E4A274F1954CA,classic_bike,2022-12-02 23:25:46,2022-12-02 23:31:06,23,54:40,Sedgwick St & North Ave,TA1307000038,Sedgwick St & Webster Ave,13191,41.911386,-87.638677,41.922167,-87.638888,member,"41.911386,-87.638677","41.922167,-87.638888"
E300863C2AD6743B,electric_bike,2022-12-04 17:42:24,2022-12-04 17:49:11,17,53:13,Clinton St & Roosevelt Rd,WL-008,900 W Harrison St,13028,41.867101312,-87.641108274,41.874754,-87.649807,member,"41.867101312,-87.641108274","41.874754,-87.649807"
66EDCC657C1E3D41,classic_bike,2022-12-04 11:02:02,2022-12-04 11:12:39,11,49:23,Broadway & Belmont Ave,13277,Sedgwick St & Webster Ave,13191,41.940106,-87.645451,41.922167,-87.638888,member,"41.940106,-87.645451","41.922167,-87.638888"
241F6DAF109D0941,classic_bike,2022-12-02 09:25:44,2022-12-02 09:37:45,9,47:59,Clifton Ave & Armitage Ave,TA1307000163,Sedgwick St & Webster Ave,13191,41.918216,-87.656936,41.922167,-87.638888,member,"41.918216,-87.656936","41.922167,-87.638888"
27307451BD4D8F44,classic_bike,2022-12-04 14:47:35,2022-12-04 14:52:42,14,54:53,Sedgwick St & North Ave,TA1307000038,Sedgwick St & Webster Ave,13191,41.911386,-87.638677,41.922167,-87.638888,member,"41.911386,-87.638677","41.922167,-87.638888"
70E5A6BDE361E069,classic_bike,2022-12-02 23:25:37,2022-12-02 23:31:14,23,54:23,Sedgwick St & North Ave,TA1307000038,Sedgwick St & Webster Ave,13191,41.911386,-87.638677,41.922167,-87.638888,member,"41.911386,-87.638677","41.922167,-87.638888"
011A0F38EB121A53,classic_bike,2022-12-14 17:59:23,2022-12-14 18:04:37,17,54:46,Sedgwick St & North Ave,TA1307000038,Sedgwick St & Webster Ave,13191,41.911386,-87.638677,41.922167,-87.638888,member,"41.911386,-87.638677","41.922167,-87.638888"
86EC2D11F71948E3,classic_bike,2022-12-08 18:21:13,2022-12-08 18:25:31,18,55:42,Sedgwick St & North Ave,TA1307000038,Sedgwick St & Webster Ave,13191,41.911386,-87.638677,41.922167,-87.638888,member,"41.911386,-87.638677","41.922167,-87.638888"
20887ACE9461D787,classic_bike,2022-12-12 08:24:33,2022-12-12 08:31:16,8,53:17,Sedgwick St & North Ave,TA1307000038,Sedgwick St & Webster Ave,13191,41.911386,-87.638677,41.922167,-87.638888,casual,"41.911386,-87.638677","41.922167,-87.638888"
3331929590C9CEAC,classic_bike,2022-12-04 06:43:45,2022-12-04 06:56:49,6,46:56,Broadway & Belmont Ave,13277,Sedgwick St & Webster Ave,13191,41.940106,-87.645451,41.922167,-87.638888,casual,"41.940106,-87.645451","41.922167,-87.638888"
4AE345528774DBA6,classic_bike,2022-12-15 07:54:12,2022-12-15 08:00:45,7,53:27,Sedgwick St & North Ave,TA1307000038,Sedgwick St & Webster Ave,13191,41.911386,-87.638677,41.922167,-87.638888,casual,"41.911386,-87.638677","41.922167,-87.638888"
AF0719BF5BE626B6,electric_bike,2022-12-15 18:25:21,2022-12-15 18:32:57,18,52:23,Shields Ave & 31st St,KA1503000038,MLK Jr Dr & 29th St,TA1307000139,41.8383686666667,-87.6354496666667,41.842052,-87.617,member,"41.8383686666667,-87.6354496666667","41.842052,-87.617"
42A280E5165FD2E7,electric_bike,2022-12-13 18:30:32,2022-12-13 18:34:37,18,55:55,Sedgwick St & North Ave,TA1307000038,Sedgwick St & Webster Ave,13191,41.911329269,-87.638674974,41.922167,-87.638888,casual,"41.911329269,-87.638674974","41.922167,-87.638888"
87B73001DACBBF56,classic_bike,2022-12-06 07:47:24,2022-12-06 07:54:10,7,53:14,Sedgwick St & North Ave,TA1307000038,Sedgwick St & Webster Ave,13191,41.911386,-87.638677,41.922167,-87.638888,casual,"41.911386,-87.638677","41.922167,-87.638888"
F4C0047B393BC996,classic_bike,2022-12-05 08:12:24,2022-12-05 08:19:27,8,52:57,Sedgwick St & North Ave,TA1307000038,Sedgwick St & Webster Ave,13191,41.911386,-87.638677,41.922167,-87.638888,casual,"41.911386,-87.638677","41.922167,-87.638888"
3A6A485394B135C0,electric_bike,2022-12-30 18:10:40,2022-12-30 18:15:35,18,55:05,Shields Ave & 31st St,KA1503000038,MLK Jr Dr & 29th St,TA1307000139,41.8383901666667,-87.6353445,41.842052,-87.617,member,"41.8383901666667,-87.6353445","41.842052,-87.617"
341B92313C6BE7D6,electric_bike,2022-12-09 16:46:10,2022-12-09 16:56:51,16,49:19,Canal St & Adams St,13011,Wabash Ave & 16th St,SL-012,41.879206419,-87.639917135,41.860384,-87.625813,member,"41.879206419,-87.639917135","41.860384,-87.625813"
FA418CDCA7E85D16,electric_bike,2022-12-21 18:48:19,2022-12-21 18:52:23,18,55:56,Western Ave & Leland Ave,TA1307000140,Rockwell St & Eastwood Ave,KA1504000093,41.9664456666667,-87.6886868333333,41.96590013976,-87.6936384935,casual,"41.9664456666667,-87.6886868333333","41.96590013976,-87.6936384935"
0E1F2B63B944F738,electric_bike,2022-12-18 20:51:26,2022-12-18 20:56:15,20,55:10,Wabash Ave & 9th St,TA1309000010,Wabash Ave & 16th St,SL-012,41.8708616666667,-87.6259315,41.860384,-87.625813,casual,"41.8708616666667,-87.6259315","41.860384,-87.625813"
2B843243314EBCE4,electric_bike,2022-12-02 15:19:50,2022-12-02 15:25:13,15,54:37,Wabash Ave & 9th St,TA1309000010,Wabash Ave & 16th St,SL-012,41.870747924,-87.625751972,41.860384,-87.625813,casual,"41.870747924,-87.625751972","41.860384,-87.625813"
A9D490A55383F001,classic_bike,2022-12-05 18:07:21,2022-12-05 18:13:23,18,53:58,Clinton St & Roosevelt Rd,WL-008,Wabash Ave & 16th St,SL-012,41.8671177825,-87.6410879593,41.860384,-87.625813,member,"41.8671177825,-87.6410879593","41.860384,-87.625813"
DE179F5B93C2475A,electric_bike,2022-12-12 18:51:00,2022-12-12 18:56:03,18,54:57,Wabash Ave & 9th St,TA1309000010,Wabash Ave & 16th St,SL-012,41.8706568333333,-87.6256106666667,41.860384,-87.625813,casual,"41.8706568333333,-87.6256106666667","41.860384,-87.625813"
DB68885CB978F021,electric_bike,2022-12-05 18:12:40,2022-12-05 19:23:21,18,49:19,Clinton St & Roosevelt Rd,WL-008,Wabash Ave & 16th St,SL-012,41.8671255,-87.6410223333333,41.860384,-87.625813,member,"41.8671255,-87.6410223333333","41.860384,-87.625813"
341442088C95ABAF,electric_bike,2022-12-07 17:17:40,2022-12-07 17:22:38,17,55:02,Wabash Ave & 9th St,TA1309000010,Wabash Ave & 16th St,SL-012,41.870202,-87.6252551666667,41.860384,-87.625813,member,"41.870202,-87.6252551666667","41.860384,-87.625813"
F68B3473911B14A5,classic_bike,2022-12-15 21:15:34,2022-12-15 21:31:59,21,43:35,Western Ave & Roscoe St,15634,Rockwell St & Eastwood Ave,KA1504000093,41.943034,-87.687288,41.96590013976,-87.6936384935,member,"41.943034,-87.687288","41.96590013976,-87.6936384935"
291D4125CEDEBCE1,classic_bike,2022-12-08 19:30:50,2022-12-08 19:48:16,19,42:34,Western Ave & Roscoe St,15634,Rockwell St & Eastwood Ave,KA1504000093,41.943034,-87.687288,41.96590013976,-87.6936384935,member,"41.943034,-87.687288","41.96590013976,-87.6936384935"
37A48EF5CAC5786E,classic_bike,2022-12-12 18:58:12,2022-12-12 19:15:02,18,43:09,Western Ave & Roscoe St,15634,Rockwell St & Eastwood Ave,KA1504000093,41.943034,-87.687288,41.96590013976,-87.6936384935,member,"41.943034,-87.687288","41.96590013976,-87.6936384935"
63D34A6E943912AE,classic_bike,2022-12-21 13:26:19,2022-12-21 13:29:10,13,57:08,Calumet Ave & 18th St,13102,Wabash Ave & 16th St,SL-012,41.8576175529375,-87.6194107532501,41.860384,-87.625813,member,"41.8576175529375,-87.6194107532501","41.860384,-87.625813"
4D1F1F0915F6D2E2,electric_bike,2022-12-11 14:49:01,2022-12-11 14:54:53,14,54:08,Western Ave & Leland Ave,TA1307000140,Rockwell St & Eastwood Ave,KA1504000093,41.9664756666667,-87.6886728333333,41.96590013976,-87.6936384935,member,"41.9664756666667,-87.6886728333333","41.96590013976,-87.6936384935"
1FA4B9B3C19F81F9,classic_bike,2022-12-13 10:59:47,2022-12-13 11:02:15,10,57:32,Western Ave & Leland Ave,TA1307000140,Rockwell St & Eastwood Ave,KA1504000093,41.966399801841,-87.6887042820454,41.96590013976,-87.6936384935,member,"41.966399801841,-87.6887042820454","41.96590013976,-87.6936384935"
475E24B5C2FB1DA8,classic_bike,2022-12-06 16:44:22,2022-12-06 16:52:27,16,51:55,Wabash Ave & 9th St,TA1309000010,Wabash Ave & 16th St,SL-012,41.870769,-87.625734,41.860384,-87.625813,member,"41.870769,-87.625734","41.860384,-87.625813"
471662F932C43107,classic_bike,2022-12-20 07:13:55,2022-12-20 07:14:25,7,59:30,Wabash Ave & 16th St,SL-012,Wabash Ave & 16th St,SL-012,41.860384,-87.625813,41.860384,-87.625813,member,"41.860384,-87.625813","41.860384,-87.625813"
3B5D90894C0A6302,electric_bike,2022-12-19 15:37:15,2022-12-19 15:37:17,15,59:58,Wabash Ave & 16th St,SL-012,Wabash Ave & 16th St,SL-012,41.860517,-87.6257753333333,41.860384,-87.625813,member,"41.860517,-87.6257753333333","41.860384,-87.625813"
FE9D8A7A26F6E917,classic_bike,2022-12-06 13:21:31,2022-12-06 13:21:34,13,59:57,Knox Ave & Montrose Ave,592,Knox Ave & Montrose Ave,592,41.960631,-87.745359,41.960631,-87.745359,member,"41.960631,-87.745359","41.960631,-87.745359"
8602A572ADB87616,classic_bike,2022-12-19 12:07:51,2022-12-19 12:46:16,12,21:35,Rockwell St & Eastwood Ave,KA1504000093,Rockwell St & Eastwood Ave,KA1504000093,41.96590013976,-87.6936384935,41.96590013976,-87.6936384935,member,"41.96590013976,-87.6936384935","41.96590013976,-87.6936384935"
BD850F0C2EF9CBA0,electric_bike,2022-12-31 16:11:01,2022-12-31 16:11:24,16,59:37,Knox Ave & Montrose Ave,592,Knox Ave & Montrose Ave,592,41.960640192,-87.745372891,41.960631,-87.745359,member,"41.960640192,-87.745372891","41.960631,-87.745359"
2E5FFABBF1B8C5CF,electric_bike,2022-12-16 16:19:53,2022-12-16 16:48:32,16,31:21,Tripp Ave & 15th St,363,Tripp Ave & 15th St,363,41.86,-87.73,41.86,-87.73,member,"41.86,-87.73","41.86,-87.73"
64D37D27485EB5DE,classic_bike,2022-12-11 18:24:02,2022-12-11 18:39:59,18,44:03,Western Ave & Roscoe St,15634,Rockwell St & Eastwood Ave,KA1504000093,41.943034,-87.687288,41.96590013976,-87.6936384935,member,"41.943034,-87.687288","41.96590013976,-87.6936384935"
551656BDC75CA810,classic_bike,2022-12-16 20:38:09,2022-12-16 20:55:17,20,42:52,Western Ave & Roscoe St,15634,Rockwell St & Eastwood Ave,KA1504000093,41.943034,-87.687288,41.96590013976,-87.6936384935,member,"41.943034,-87.687288","41.96590013976,-87.6936384935"
014333029E1AC374,classic_bike,2022-12-20 16:33:45,2022-12-20 16:50:28,16,43:17,Western Ave & Roscoe St,15634,Rockwell St & Eastwood Ave,KA1504000093,41.943034,-87.687288,41.96590013976,-87.6936384935,member,"41.943034,-87.687288","41.96590013976,-87.6936384935"
D6C876E0E8170F6D,classic_bike,2022-12-19 20:03:12,2022-12-19 20:19:57,20,43:14,Western Ave & Roscoe St,15634,Rockwell St & Eastwood Ave,KA1504000093,41.943034,-87.687288,41.96590013976,-87.6936384935,member,"41.943034,-87.687288","41.96590013976,-87.6936384935"
51A10625605E8C0A,classic_bike,2022-12-10 09:47:18,2022-12-10 09:53:24,9,53:54,Wabash Ave & 9th St,TA1309000010,Wabash Ave & 16th St,SL-012,41.870769,-87.625734,41.860384,-87.625813,member,"41.870769,-87.625734","41.860384,-87.625813"
AC4BEC50EA9FBC87,classic_bike,2022-12-04 19:37:21,2022-12-04 19:54:01,19,43:20,Western Ave & Roscoe St,15634,Rockwell St & Eastwood Ave,KA1504000093,41.943034,-87.687288,41.96590013976,-87.6936384935,member,"41.943034,-87.687288","41.96590013976,-87.6936384935"
69E43FF4DFBD4225,classic_bike,2022-12-30 07:51:53,2022-12-30 07:54:24,7,57:29,Western Ave & Leland Ave,TA1307000140,Rockwell St & Eastwood Ave,KA1504000093,41.966399801841,-87.6887042820454,41.96590013976,-87.6936384935,member,"41.966399801841,-87.6887042820454","41.96590013976,-87.6936384935"
0D14E5721384A82C,electric_bike,2022-12-17 13:09:31,2022-12-17 13:13:32,13,55:59,Wabash Ave & 9th St,TA1309000010,Wabash Ave & 16th St,SL-012,41.8705956666667,-87.6257228333333,41.860384,-87.625813,member,"41.8705956666667,-87.6257228333333","41.860384,-87.625813"
58796827AA121396,classic_bike,2022-12-29 14:18:40,2022-12-29 14:24:04,14,54:35,Wabash Ave & 9th St,TA1309000010,Wabash Ave & 16th St,SL-012,41.870769,-87.625734,41.860384,-87.625813,member,"41.870769,-87.625734","41.860384,-87.625813"
B1899DF21A77AA97,classic_bike,2022-12-06 19:42:51,2022-12-06 20:00:19,19,42:31,Western Ave & Roscoe St,15634,Rockwell St & Eastwood Ave,KA1504000093,41.943034,-87.687288,41.96590013976,-87.6936384935,member,"41.943034,-87.687288","41.96590013976,-87.6936384935"
A11C8FBFD390C121,classic_bike,2022-12-07 17:20:15,2022-12-07 17:39:15,17,41:00,Western Ave & Roscoe St,15634,Rockwell St & Eastwood Ave,KA1504000093,41.943034,-87.687288,41.96590013976,-87.6936384935,member,"41.943034,-87.687288","41.96590013976,-87.6936384935"
C05F37F09125FF03,docked_bike,2022-12-28 17:07:56,2022-12-28 17:50:39,17,17:17,Canal St & Adams St,13011,Wabash Ave & 16th St,SL-012,41.879255,-87.639904,41.860384,-87.625813,casual,"41.879255,-87.639904","41.860384,-87.625813"
7E8F1C3E1DF3B16D,classic_bike,2022-12-01 18:12:36,2022-12-01 18:23:36,18,49:00,Canal St & Adams St,13011,Wabash Ave & 16th St,SL-012,41.879255,-87.639904,41.860384,-87.625813,member,"41.879255,-87.639904","41.860384,-87.625813"
07DC228B8C97F509,electric_bike,2022-12-26 12:48:44,2022-12-26 12:52:07,12,56:37,Shields Ave & 31st St,KA1503000038,Wentworth Ave & 35th St,KA1503000005,41.838477135,-87.635416985,41.830777,-87.632504,member,"41.838477135,-87.635416985","41.830777,-87.632504"
6B0A11A5196B10B6,classic_bike,2022-12-18 14:49:25,2022-12-18 15:02:18,14,47:06,Shields Ave & 31st St,KA1503000038,Wabash Ave & 16th St,SL-012,41.838464,-87.635406,41.860384,-87.625813,casual,"41.838464,-87.635406","41.860384,-87.625813"
029479F72F76C71D,classic_bike,2022-12-16 08:14:29,2022-12-16 08:20:14,8,54:15,Shields Ave & 31st St,KA1503000038,Wentworth Ave & 35th St,KA1503000005,41.838464,-87.635406,41.830777,-87.632504,casual,"41.838464,-87.635406","41.830777,-87.632504"
4421963A2DC42DE4,electric_bike,2022-12-10 14:38:48,2022-12-10 14:38:59,14,59:49,Princeton Ave & 47th St,KA1503000009,Princeton Ave & 47th St,KA1503000009,41.8093009,-87.633433223,41.80931770924,-87.633449288,member,"41.8093009,-87.633433223","41.80931770924,-87.633449288"
EC06ACD2C91A7833,classic_bike,2022-12-29 16:40:16,2022-12-29 16:47:31,16,52:45,Broadway & Belmont Ave,13277,Wilton Ave & Diversey Pkwy,TA1306000014,41.940106,-87.645451,41.932418,-87.652705,member,"41.940106,-87.645451","41.932418,-87.652705"
35CFF1597C070CD2,classic_bike,2022-12-04 14:37:03,2022-12-04 15:10:49,14,26:14,Wabash Ave & 16th St,SL-012,Wabash Ave & 16th St,SL-012,41.860384,-87.625813,41.860384,-87.625813,member,"41.860384,-87.625813","41.860384,-87.625813"
2DC48020A43E7256,classic_bike,2022-12-21 09:03:42,2022-12-21 09:04:19,9,59:22,Wabash Ave & 16th St,SL-012,Wabash Ave & 16th St,SL-012,41.860384,-87.625813,41.860384,-87.625813,member,"41.860384,-87.625813","41.860384,-87.625813"
C75748E19F445633,classic_bike,2022-12-04 09:52:54,2022-12-04 09:53:04,9,59:50,Wabash Ave & 16th St,SL-012,Wabash Ave & 16th St,SL-012,41.860384,-87.625813,41.860384,-87.625813,member,"41.860384,-87.625813","41.860384,-87.625813"
639AF6517D931AFC,electric_bike,2022-12-01 12:04:47,2022-12-01 12:05:23,12,59:24,Wabash Ave & 16th St,SL-012,Wabash Ave & 16th St,SL-012,41.860340118,-87.625894666,41.860384,-87.625813,member,"41.860340118,-87.625894666","41.860384,-87.625813"
1D86A49CC8FB21B6,classic_bike,2022-12-29 15:14:06,2022-12-29 15:14:23,15,59:43,Knox Ave & Montrose Ave,592,Knox Ave & Montrose Ave,592,41.960631,-87.745359,41.960631,-87.745359,member,"41.960631,-87.745359","41.960631,-87.745359"
507348FF78CBB208,classic_bike,2022-12-21 08:53:18,2022-12-21 08:56:04,8,57:13,Wabash Ave & 16th St,SL-012,Wabash Ave & 16th St,SL-012,41.860384,-87.625813,41.860384,-87.625813,member,"41.860384,-87.625813","41.860384,-87.625813"
